Factorial,DataType,Before,After,Size,Duration
10276,List,1678486996,1678486996,4192608,0.042249918
10277,Array,1678486996,1678486996,82224,0.004289865
10277,List,1678486996,1678486997,4193016,0.044200182
10278,Array,1678486997,1678486997,82232,0.00466013
10278,List,1678486997,1678486997,4193424,0.042049885
10279,Array,1678486997,1678486997,82240,0.00454998
10279,List,1678486997,1678486997,4193832,0.040640116
10280,Array,1678486997,1678486997,82248,0.001419783
10280,List,1678486997,1678486997,4194240,0.039950132
10281,Array,1678486997,1678486997,82256,0.004359961
10281,List,1678486997,1678486997,4194648,0.046819925
10282,Array,1678486997,1678486997,82264,0.001970053
10282,List,1678486997,1678486997,4195056,0.040269852
10283,Array,1678486997,1678486997,82272,0.005170107
10283,List,1678486997,1678486997,4195464,0.045400143
10284,Array,1678486997,1678486997,82280,0.001479864
10284,List,1678486997,1678486997,4195872,0.042700052
10285,Array,1678486997,1678486997,82288,0.00425005
10285,List,1678486997,1678486997,4196280,0.041599989
10286,Array,1678486997,1678486997,82296,0.003859997
10286,List,1678486997,1678486997,4196688,0.041650057
10287,Array,1678486997,1678486997,82304,0.004110098
10287,List,1678486997,1678486997,4197096,0.041620016
10288,Array,1678486997,1678486997,82312,0.006669998
10288,List,1678486997,1678486997,4197504,0.04095006
10289,Array,1678486997,1678486997,82320,0.001460075
10289,List,1678486997,1678486997,4197912,0.03835988
10290,Array,1678486997,1678486997,82328,0.001499891
10290,List,1678486997,1678486997,4198320,0.082950115
10291,Array,1678486997,1678486997,82336,0.002489805
10291,List,1678486997,1678486997,4198728,0.045780182
10292,Array,1678486997,1678486997,82344,0.001490116
10292,List,1678486997,1678486997,4199136,0.042039871
10293,Array,1678486997,1678486997,82352,0.003370047
10293,List,1678486997,1678486997,4199544,0.043629885
10294,Array,1678486997,1678486997,82360,0.004270077
10294,List,1678486997,1678486997,4199952,0.041869879
10295,Array,1678486997,1678486997,82368,0.003439903
10295,List,1678486997,1678486997,4200360,0.041650057
10296,Array,1678486997,1678486997,82376,0.005049944
10296,List,1678486997,1678486997,4200768,0.045340061
10297,Array,1678486997,1678486997,82384,0.001479864
10297,List,1678486997,1678486997,4201176,0.041549921
10298,Array,1678486997,1678486997,82392,0.007060051
10298,List,1678486997,1678486998,4201584,0.042949915
10299,Array,1678486998,1678486998,82400,0.002929926
10299,List,1678486998,1678486998,4201992,0.041530132
10300,Array,1678486998,1678486998,82408,0.005069971
10300,List,1678486998,1678486998,4202400,0.046740055
10301,Array,1678486998,1678486998,82416,0.001600027
10301,List,1678486998,1678486998,4202808,0.041879892
10302,Array,1678486998,1678486998,82424,0.005769968
10302,List,1678486998,1678486998,4203216,0.049190044
10303,Array,1678486998,1678486998,82432,0.003599882
10303,List,1678486998,1678486998,4203624,0.042370081
10304,Array,1678486998,1678486998,82440,0.00518012
10304,List,1678486998,1678486998,4204032,0.04192996
10305,Array,1678486998,1678486998,82448,0.00345993
10305,List,1678486998,1678486998,4204440,0.045979977
10306,Array,1678486998,1678486998,82456,0.001600027
10306,List,1678486998,1678486998,4204848,0.041469812
10307,Array,1678486998,1678486998,82464,0.004480124
10307,List,1678486998,1678486998,4205256,0.041099787
10308,Array,1678486998,1678486998,82472,0.002460003
10308,List,1678486998,1678486998,4205664,0.040650129
10309,Array,1678486998,1678486998,82480,0.005059958
10309,List,1678486998,1678486998,4206072,0.047539949
10310,Array,1678486998,1678486998,82488,0.00143981
10310,List,1678486998,1678486998,4206480,0.039690018
10311,Array,1678486998,1678486998,82496,0.001610041
10311,List,1678486998,1678486998,4206888,0.07001996
10312,Array,1678486998,1678486998,82504,0.005800009
10312,List,1678486998,1678486998,4207296,0.043380022
10313,Array,1678486998,1678486998,82512,0.00496006
10313,List,1678486998,1678486998,4207704,0.046050072
10314,Array,1678486998,1678486998,82520,0.001690149
10314,List,1678486998,1678486998,4208112,0.04302001
10315,Array,1678486998,1678486998,82528,0.003420115
10315,List,1678486998,1678486998,4208520,0.041229963
10316,Array,1678486998,1678486998,82536,0.003439903
10316,List,1678486998,1678486998,4208928,0.041749954
10317,Array,1678486998,1678486998,82544,0.003299952
10317,List,1678486998,1678486998,4209336,0.041090012
10318,Array,1678486998,1678486998,82552,0.003439903
10318,List,1678486998,1678486998,4209744,0.049540043
10319,Array,1678486998,1678486999,82560,0.001459837
10319,List,1678486999,1678486999,4210152,0.042520046
10320,Array,1678486999,1678486999,82568,0.00583005
10320,List,1678486999,1678486999,4210560,0.042259932
10321,Array,1678486999,1678486999,82576,0.003520012
10321,List,1678486999,1678486999,4210968,0.042759895
10322,Array,1678486999,1678486999,82584,0.005310059
10322,List,1678486999,1678486999,4211376,0.046330214
10323,Array,1678486999,1678486999,82592,0.001540184
10323,List,1678486999,1678486999,4211784,0.048559904
10324,Array,1678486999,1678486999,82600,0.006289959
10324,List,1678486999,1678486999,4212192,0.043169975
10325,Array,1678486999,1678486999,82608,0.003219843
10325,List,1678486999,1678486999,4212600,0.042210102
10326,Array,1678486999,1678486999,82616,0.005299807
10326,List,1678486999,1678486999,4213008,0.067140102
10327,Array,1678486999,1678486999,82624,0.001669884
10327,List,1678486999,1678486999,4213416,0.04324007
10328,Array,1678486999,1678486999,82632,0.005020142
10328,List,1678486999,1678486999,4213824,0.043319941
10329,Array,1678486999,1678486999,82640,0.003629923
10329,List,1678486999,1678486999,4214232,0.043129921
10330,Array,1678486999,1678486999,82648,0.005380154
10330,List,1678486999,1678486999,4214640,0.048120022
10331,Array,1678486999,1678486999,82656,0.001460075
10331,List,1678486999,1678486999,4215048,0.043200016
10332,Array,1678486999,1678486999,82664,0.005139828
10332,List,1678486999,1678486999,4215456,0.042870045
10333,Array,1678486999,1678486999,82672,0.003769875
10333,List,1678486999,1678486999,4215864,0.042449951
10334,Array,1678486999,1678486999,82680,0.00503993
10334,List,1678486999,1678486999,4216272,0.045269966
10335,Array,1678486999,1678486999,82688,0.003770113
10335,List,1678486999,1678486999,4216680,0.046289921
10336,Array,1678486999,1678486999,82696,0.001430035
10336,List,1678486999,1678486999,4217088,0.04302001
10337,Array,1678486999,1678486999,82704,0.005980015
10337,List,1678486999,1678486999,4217496,0.041379929
10338,Array,1678486999,1678486999,82712,0.002470016
10338,List,1678486999,1678486999,4217904,0.041100025
10339,Array,1678486999,1678486999,82720,0.006779909
10339,List,1678486999,1678487000,4218312,0.050300121
10340,Array,1678487000,1678487000,82728,0.001600027
10340,List,1678487000,1678487000,4218720,0.043960094
10341,Array,1678487000,1678487000,82736,0.004559994
10341,List,1678487000,1678487000,4219128,0.043220043
10342,Array,1678487000,1678487000,82744,0.004610062
10342,List,1678487000,1678487000,4219536,0.04396987
10343,Array,1678487000,1678487000,82752,0.004100084
10343,List,1678487000,1678487000,4219944,0.046539783
10344,Array,1678487000,1678487000,82760,0.006700039
10344,List,1678487000,1678487000,4220352,0.04554987
10345,Array,1678487000,1678487000,82768,0.001559973
10345,List,1678487000,1678487000,4220760,0.042710066
10346,Array,1678487000,1678487000,82776,0.004800081
10346,List,1678487000,1678487000,4221168,0.042610168
10347,Array,1678487000,1678487000,82784,0.002599955
10347,List,1678487000,1678487000,4221576,0.042239904
10348,Array,1678487000,1678487000,82792,0.005650043
10348,List,1678487000,1678487000,4221984,0.049189806
10349,Array,1678487000,1678487000,82800,0.001650095
10349,List,1678487000,1678487000,4222392,0.044960022
10350,Array,1678487000,1678487000,82808,0.004160166
10350,List,1678487000,1678487000,4222800,0.043529987
10351,Array,1678487000,1678487000,82816,0.003620148
10351,List,1678487000,1678487000,4223208,0.042289972
10352,Array,1678487000,1678487000,82824,0.003800154
10352,List,1678487000,1678487000,4223616,0.045189857
10353,Array,1678487000,1678487000,82832,0.00150013
10353,List,1678487000,1678487000,4224024,0.042579889
10354,Array,1678487000,1678487000,82840,0.003959894
10354,List,1678487000,1678487000,4224432,0.042230129
10355,Array,1678487000,1678487000,82848,0.002510071
10355,List,1678487000,1678487000,4224840,0.044280052
10356,Array,1678487000,1678487000,82856,0.003979921
10356,List,1678487000,1678487000,4225248,0.043939829
10357,Array,1678487000,1678487000,82864,0.007019997
10357,List,1678487000,1678487000,4225656,0.042840004
10358,Array,1678487000,1678487000,82872,0.001469851
10358,List,1678487000,1678487000,4226064,0.041199923
10359,Array,1678487000,1678487000,82880,0.003710032
10359,List,1678487000,1678487000,4226472,0.041229963
10360,Array,1678487000,1678487000,82888,0.002369881
10360,List,1678487000,1678487001,4226880,0.043159962
10361,Array,1678487001,1678487001,82896,0.003720045
10361,List,1678487001,1678487001,4227288,0.049259901
10362,Array,1678487001,1678487001,82904,0.001440048
10362,List,1678487001,1678487001,4227696,0.043770075
10363,Array,1678487001,1678487001,82912,0.004240036
10363,List,1678487001,1678487001,4228104,0.048939943
10364,Array,1678487001,1678487001,82920,0.00447011
10364,List,1678487001,1678487001,4228512,0.043579817
10365,Array,1678487001,1678487001,82928,0.004400015
10365,List,1678487001,1678487001,4228920,0.04956007
10366,Array,1678487001,1678487001,82936,0.001649857
10366,List,1678487001,1678487001,4229328,0.042150021
10367,Array,1678487001,1678487001,82944,0.004299879
10367,List,1678487001,1678487001,4229736,0.042809963
10368,Array,1678487001,1678487001,82952,0.002500057
10368,List,1678487001,1678487001,4230144,0.042520046
10369,Array,1678487001,1678487001,82960,0.005200148
10369,List,1678487001,1678487001,4230552,0.042739868
10370,Array,1678487001,1678487001,82968,0.00248003
10370,List,1678487001,1678487001,4230960,0.044280052
10371,Array,1678487001,1678487001,82976,0.001429796
10371,List,1678487001,1678487001,4231368,0.042080164
10372,Array,1678487001,1678487001,82984,0.003940105
10372,List,1678487001,1678487001,4231776,0.051169872
10373,Array,1678487001,1678487001,82992,0.002979994
10373,List,1678487001,1678487001,4232184,0.052750111
10374,Array,1678487001,1678487001,83000,0.004319906
10374,List,1678487001,1678487001,4232592,0.047709942
10375,Array,1678487001,1678487001,83008,0.001479864
10375,List,1678487001,1678487001,4233000,0.04433012
10376,Array,1678487001,1678487001,83016,0.005379915
10376,List,1678487001,1678487001,4233408,0.049289942
10377,Array,1678487001,1678487001,83024,0.003989935
10377,List,1678487001,1678487001,4233816,0.043349981
10378,Array,1678487001,1678487001,83032,0.004300117
10378,List,1678487001,1678487001,4234224,0.044239998
10379,Array,1678487001,1678487001,83040,0.001410007
10379,List,1678487001,1678487001,4234632,0.042659998
10380,Array,1678487001,1678487001,83048,0.004610062
10380,List,1678487001,1678487002,4235040,0.047439814
10381,Array,1678487002,1678487002,83056,0.003350019
10381,List,1678487002,1678487002,4235448,0.043200016
10382,Array,1678487002,1678487002,83064,0.004199982
10382,List,1678487002,1678487002,4235856,0.042519808
10383,Array,1678487002,1678487002,83072,0.007669926
10383,List,1678487002,1678487002,4236264,0.045520067
10384,Array,1678487002,1678487002,83080,0.001440048
10384,List,1678487002,1678487002,4236672,0.04241991
10385,Array,1678487002,1678487002,83088,0.004230022
10385,List,1678487002,1678487002,4237080,0.043329954
10386,Array,1678487002,1678487002,83096,0.002959967
10386,List,1678487002,1678487002,4237488,0.048789978
10387,Array,1678487002,1678487002,83104,0.00421977
10387,List,1678487002,1678487002,4237896,0.0526402
10388,Array,1678487002,1678487002,83112,0.001640081
10388,List,1678487002,1678487002,4238304,0.045189857
10389,Array,1678487002,1678487002,83120,0.004050016
10389,List,1678487002,1678487002,4238712,0.043080091
10390,Array,1678487002,1678487002,83128,0.003360033
10390,List,1678487002,1678487002,4239120,0.042920113
10391,Array,1678487002,1678487002,83136,0.004239798
10391,List,1678487002,1678487002,4239528,0.045969963
10392,Array,1678487002,1678487002,83144,0.001569986
10392,List,1678487002,1678487002,4239936,0.042900085
10393,Array,1678487002,1678487002,83152,0.003939867
10393,List,1678487002,1678487002,4240344,0.043489933
10394,Array,1678487002,1678487002,83160,0.002949953
10394,List,1678487002,1678487002,4240752,0.042210102
10395,Array,1678487002,1678487002,83168,0.004269838
10395,List,1678487002,1678487002,4241160,0.043400049
10396,Array,1678487002,1678487002,83176,0.005729914
10396,List,1678487002,1678487002,4241568,0.042000055
10397,Array,1678487002,1678487002,83184,0.001739979
10397,List,1678487002,1678487002,4241976,0.043379784
10398,Array,1678487002,1678487002,83192,0.004270077
10398,List,1678487002,1678487002,4242384,0.042269945
10399,Array,1678487002,1678487002,83200,0.002640009
10399,List,1678487002,1678487002,4242792,0.041919947
10400,Array,1678487002,1678487002,83208,0.00387001
10400,List,1678487002,1678487002,4243200,0.049710035
10401,Array,1678487002,1678487002,83216,0.001660109
10401,List,1678487002,1678487003,4243608,0.046489954
10402,Array,1678487003,1678487003,83224,0.004529953
10402,List,1678487003,1678487003,4244016,0.044420004
10403,Array,1678487003,1678487003,83232,0.003720045
10403,List,1678487003,1678487003,4244424,0.043610096
10404,Array,1678487003,1678487003,83240,0.004820108
10404,List,1678487003,1678487003,4244832,0.04640007
10405,Array,1678487003,1678487003,83248,0.001470089
10405,List,1678487003,1678487003,4245240,0.043590069
10406,Array,1678487003,1678487003,83256,0.004540205
10406,List,1678487003,1678487003,4245648,0.05904007
10407,Array,1678487003,1678487003,83264,0.004879951
10407,List,1678487003,1678487003,4246056,0.06799984
10408,Array,1678487003,1678487003,83272,0.006780148
10408,List,1678487003,1678487003,4246464,0.07276988
10409,Array,1678487003,1678487003,83280,0.002769947
10409,List,1678487003,1678487003,4246872,0.0599401
10410,Array,1678487003,1678487003,83288,0.006580114
10410,List,1678487003,1678487003,4247280,0.060689926
10411,Array,1678487003,1678487003,83296,0.005949974
10411,List,1678487003,1678487003,4247688,0.067499876
10412,Array,1678487003,1678487003,83304,0.003469944
10412,List,1678487003,1678487003,4248096,0.062510014
10413,Array,1678487003,1678487003,83312,0.006119967
10413,List,1678487003,1678487003,4248504,0.066040039
10414,Array,1678487003,1678487003,83320,0.003690004
10414,List,1678487003,1678487003,4248912,0.07084012
10415,Array,1678487003,1678487003,83328,0.003329992
10415,List,1678487003,1678487003,4249320,0.064530134
10416,Array,1678487003,1678487003,83336,0.006470203
10416,List,1678487003,1678487003,4249728,0.064850092
10417,Array,1678487003,1678487003,83344,0.008679867
10417,List,1678487003,1678487004,4250136,0.074290037
10418,Array,1678487004,1678487004,83352,0.003309965
10418,List,1678487004,1678487004,4250544,0.06427002
10419,Array,1678487004,1678487004,83360,0.006710052
10419,List,1678487004,1678487004,4250952,0.069590092
10420,Array,1678487004,1678487004,83368,0.003360033
10420,List,1678487004,1678487004,4251360,0.066100121
10421,Array,1678487004,1678487004,83376,0.007529974
10421,List,1678487004,1678487004,4251768,0.075970173
10422,Array,1678487004,1678487004,83384,0.003269911
10422,List,1678487004,1678487004,4252176,0.066080093
10423,Array,1678487004,1678487004,83392,0.00289011
10423,List,1678487004,1678487004,4252584,0.061339855
10424,Array,1678487004,1678487004,83400,0.006439924
10424,List,1678487004,1678487004,4252992,0.068230152
10425,Array,1678487004,1678487004,83408,0.004760027
10425,List,1678487004,1678487004,4253400,0.069970131
10426,Array,1678487004,1678487004,83416,0.003410101
10426,List,1678487004,1678487004,4253808,0.064869881
10427,Array,1678487004,1678487004,83424,0.00545001
10427,List,1678487004,1678487004,4254216,0.06704998
10428,Array,1678487004,1678487004,83432,0.005869865
10428,List,1678487004,1678487004,4254624,0.072070122
10429,Array,1678487004,1678487004,83440,0.003329992
